Unnamed: 0,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,class,stalk_height,cap_diameter
1252,conical,scaly,gray,yes,anise,descending,close,broad,pink,tapering,missing,silky,silky,yellow,orange,universal,brown,none,zone,buff,clustered,leaves,poisonous,9.619980088,2.99420109
946,conical,scaly,brown,no,fishy,attached,distant,narrow,purple,tapering,club,silky,silky,white,brown,partial,brown,two,evanescent,brown,clustered,grasses,poisonous,10.95557069,19.59946368
1239,flat,grooves,green,no,almond,free,crowded,broad,pink,enlarging,rhizomorphs,fibrous,scaly,pink,brown,partial,white,two,flaring,orange,several,paths,poisonous,7.070279661,6.763384095
645,sunken,smooth,purple,yes,almond,free,crowded,broad,pink,tapering,rooted,silky,scaly,yellow,pink,universal,orange,none,pendant,purple,abundant,grasses,edible,9.88085075,9.095326343
262,flat,grooves,green,yes,foul,attached,distant,narrow,green,enlarging,rhizomorphs,fibrous,smooth,yellow,brown,partial,white,one,pendant,buff,numerous,woods,poisonous,7.974309418,17.73243595
1244,conical,grooves,red,yes,foul,notched,distant,narrow,purple,enlarging,rooted,silky,smooth,brown,yellow,partial,brown,none,pendant,buff,scattered,grasses,poisonous,2.570015124,8.892683303
312,flat,scaly,brown,yes,foul,attached,crowded,narrow,green,tapering,rooted,silky,silky,yellow,brown,partial,yellow,two,zone,white,abundant,leaves,edible,3.504790326,17.25175834
631,flat,smooth,brown,no,musty,notched,close,broad,orange,tapering,cup,silky,smooth,brown,orange,partial,yellow,one,large,chocolate,solitary,urban,edible,3.774306893,8.11230574
772,conical,smooth,red,yes,anise,notched,close,broad,brown,enlarging,bulbous,silky,fibrous,cinnamon,orange,partial,yellow,one,pendant,buff,numerous,meadows,poisonous,3.002013305,3.129806464
598,bell,scaly,red,yes,fishy,free,crowded,narrow,yellow,enlarging,bulbous,scaly,scaly,red,orange,partial,brown,two,pendant,purple,scattered,leaves,edible,6.205787177,11.70062598
85,convex,fibrous,gray,yes,pungent,attached,crowded,broad,yellow,enlarging,club,scaly,fibrous,orange,buff,universal,brown,one,flaring,buff,clustered,urban,poisonous,4.42159445,9.769437732
182,conical,grooves,pink,yes,spicy,descending,distant,narrow,gray,tapering,rooted,smooth,smooth,brown,orange,universal,brown,one,sheathing,orange,solitary,leaves,poisonous,9.825972304,3.111414667
284,sunken,smooth,red,no,musty,free,distant,narrow,orange,enlarging,bulbous,fibrous,silky,brown,buff,universal,brown,two,zone,black,several,grasses,poisonous,2.08735313,23.10019392
887,sunken,scaly,red,yes,anise,notched,close,narrow,yellow,enlarging,rhizomorphs,fibrous,fibrous,buff,yellow,partial,brown,one,zone,yellow,numerous,leaves,poisonous,8.761856004,7.625623153
294,convex,smooth,green,yes,none,notched,distant,broad,green,tapering,bulbous,scaly,fibrous,brown,buff,universal,yellow,one,sheathing,chocolate,solitary,urban,poisonous,10.79836444,3.963481635
357,conical,scaly,brown,no,spicy,free,distant,narrow,chocolate,tapering,missing,silky,fibrous,brown,red,partial,brown,none,large,white,solitary,leaves,poisonous,8.689340421,3.278672683
770,flat,grooves,gray,yes,foul,free,crowded,broad,buff,tapering,cup,fibrous,fibrous,orange,buff,universal,orange,one,flaring,yellow,scattered,leaves,edible,9.395849656,12.15823086
852,convex,fibrous,red,yes,anise,free,distant,broad,red,enlarging,club,fibrous,silky,white,yellow,universal,white,one,large,white,numerous,paths,edible,14.66823622,11.20387585
680,flat,fibrous,buff,yes,pungent,descending,close,narrow,orange,enlarging,rooted,smooth,silky,gray,buff,universal,brown,one,pendant,buff,solitary,waste,poisonous,7.512432542,8.598136272
69,sunken,grooves,red,no,almond,free,distant,broad,white,tapering,bulbous,smooth,fibrous,buff,yellow,partial,orange,one,large,yellow,scattered,urban,edible,14.50809849,14.86651862
709,bell,fibrous,yellow,no,musty,attached,distant,narrow,green,enlarging,rhizomorphs,fibrous,scaly,orange,cinnamon,partial,yellow,none,sheathing,purple,scattered,paths,poisonous,7.922673216,19.47863882
460,flat,smooth,gray,yes,anise,attached,close,broad,orange,enlarging,club,fibrous,fibrous,white,brown,partial,orange,none,sheathing,purple,abundant,paths,edible,5.356335866,22.57504814
472,flat,fibrous,white,yes,musty,notched,crowded,broad,black,tapering,missing,silky,smooth,pink,pink,partial,brown,one,flaring,orange,solitary,waste,poisonous,2.158825662,17.46741791
632,flat,smooth,yellow,no,almond,notched,close,broad,buff,tapering,cup,smooth,fibrous,yellow,white,universal,yellow,one,pendant,white,several,woods,poisonous,9.274446608,5.04749188
487,flat,grooves,green,yes,musty,descending,distant,broad,chocolate,tapering,cup,scaly,fibrous,orange,cinnamon,universal,orange,two,flaring,buff,solitary,grasses,poisonous,4.209831647,5.687398662
728,flat,fibrous,green,yes,spicy,attached,distant,narrow,black,tapering,equal,smooth,fibrous,brown,buff,partial,white,two,evanescent,chocolate,several,waste,poisonous,7.279306068,11.48726375
1042,flat,scaly,white,yes,creosote,attached,distant,broad,buff,tapering,missing,scaly,scaly,red,brown,partial,white,two,evanescent,brown,several,paths,edible,3.012421895,21.49934261
369,flat,smooth,purple,yes,none,attached,crowded,broad,brown,enlarging,bulbous,fibrous,smooth,cinnamon,brown,partial,yellow,none,pendant,orange,abundant,waste,poisonous,5.760247778,1.725409656
1047,conical,scaly,green,yes,pungent,free,close,narrow,black,tapering,club,fibrous,scaly,pink,white,universal,white,two,sheathing,black,abundant,paths,poisonous,5.108885131,6.642467752
448,conical,smooth,purple,yes,fishy,descending,crowded,narrow,gray,tapering,cup,fibrous,smooth,buff,cinnamon,partial,brown,two,sheathing,yellow,clustered,urban,poisonous,8.360706398,18.30628521
1220,sunken,scaly,brown,yes,musty,free,distant,narrow,pink,tapering,rhizomorphs,scaly,fibrous,red,yellow,universal,white,two,zone,purple,scattered,leaves,poisonous,7.792131549,3.889360875
960,bell,fibrous,red,no,anise,notched,distant,narrow,brown,enlarging,cup,fibrous,fibrous,white,gray,universal,yellow,one,evanescent,yellow,scattered,meadows,edible,10.39817494,1.104864503
970,flat,smooth,gray,no,almond,descending,distant,broad,red,tapering,cup,silky,scaly,yellow,red,partial,yellow,one,cobwebby,yellow,clustered,urban,poisonous,5.533112912,20.4549265
153,flat,grooves,white,no,foul,descending,close,narrow,pink,tapering,missing,smooth,scaly,yellow,yellow,partial,white,two,flaring,brown,scattered,woods,poisonous,9.16870641,14.25630381
995,flat,scaly,green,no,musty,notched,close,broad,gray,enlarging,missing,smooth,fibrous,red,orange,partial,white,none,flaring,orange,solitary,leaves,poisonous,2.744629614,3.661085734
1128,bell,scaly,buff,yes,foul,free,close,narrow,brown,enlarging,cup,silky,smooth,white,yellow,partial,orange,one,cobwebby,purple,scattered,woods,poisonous,7.809727515,9.098804511
128,bell,scaly,pink,yes,spicy,free,close,broad,brown,enlarging,equal,smooth,smooth,buff,buff,partial,white,two,cobwebby,white,numerous,paths,edible,4.071361449,10.45843322
15,convex,scaly,yellow,no,musty,free,crowded,broad,pink,enlarging,rooted,smooth,silky,white,yellow,partial,orange,two,sheathing,brown,numerous,grasses,poisonous,7.766950626,10.08623062
29,bell,scaly,pink,yes,pungent,attached,crowded,broad,buff,tapering,rooted,fibrous,silky,buff,buff,universal,yellow,one,evanescent,green,abundant,grasses,poisonous,14.2951239,13.598769
742,flat,scaly,purple,yes,pungent,notched,close,narrow,chocolate,tapering,rooted,smooth,silky,gray,cinnamon,partial,white,one,pendant,purple,scattered,paths,poisonous,9.940041773,1.669269212
208,flat,smooth,gray,no,musty,attached,close,narrow,pink,tapering,rooted,silky,smooth,red,pink,partial,white,one,evanescent,purple,clustered,meadows,poisonous,3.127027336,17.42651996
1154,bell,grooves,gray,yes,musty,notched,crowded,broad,chocolate,tapering,bulbous,fibrous,scaly,white,white,universal,brown,two,sheathing,buff,clustered,leaves,poisonous,3.846000185,22.78812616
1164,convex,scaly,white,yes,foul,attached,crowded,broad,white,tapering,bulbous,smooth,scaly,buff,yellow,partial,white,none,zone,brown,solitary,grasses,poisonous,2.595732952,13.0214001
697,convex,grooves,white,yes,foul,descending,distant,broad,black,enlarging,club,fibrous,silky,gray,brown,partial,white,one,evanescent,brown,numerous,woods,edible,14.01308927,13.90271379
671,sunken,smooth,white,yes,musty,attached,crowded,narrow,pink,enlarging,bulbous,scaly,fibrous,brown,cinnamon,universal,orange,none,cobwebby,buff,clustered,grasses,poisonous,14.51427112,9.284473156
1034,sunken,fibrous,white,no,musty,notched,close,narrow,orange,tapering,bulbous,silky,scaly,cinnamon,buff,partial,white,two,zone,purple,solitary,grasses,poisonous,9.248757755,19.42935925
783,flat,smooth,gray,no,spicy,free,distant,broad,yellow,enlarging,club,silky,fibrous,cinnamon,yellow,universal,orange,two,large,brown,solitary,woods,edible,14.8992105,8.074555712
988,convex,scaly,buff,yes,almond,descending,distant,narrow,white,enlarging,rooted,fibrous,silky,pink,gray,universal,orange,two,large,black,solitary,woods,poisonous,5.83295516,3.257866369
1239,flat,grooves,green,no,almond,free,crowded,broad,pink,enlarging,rhizomorphs,fibrous,scaly,pink,brown,partial,white,two,flaring,orange,several,paths,poisonous,7.070279661,6.763384095
699,conical,fibrous,pink,no,creosote,attached,close,broad,orange,tapering,bulbous,scaly,smooth,orange,gray,partial,white,one,cobwebby,orange,several,urban,poisonous,10.4250167,5.365537598
1049,sunken,fibrous,green,yes,almond,notched,crowded,broad,brown,tapering,bulbous,smooth,silky,buff,pink,universal,orange,two,none,black,abundant,waste,poisonous,14.52244636,16.93042313
1193,bell,smooth,red,no,fishy,notched,crowded,narrow,purple,enlarging,equal,silky,smooth,gray,white,universal,brown,one,sheathing,buff,scattered,paths,poisonous,9.031379943,19.73746279
637,sunken,smooth,gray,yes,creosote,attached,close,narrow,black,enlarging,missing,scaly,scaly,buff,pink,universal,brown,one,none,black,numerous,meadows,poisonous,13.60194268,2.48591561
1219,convex,smooth,yellow,no,almond,notched,close,broad,purple,enlarging,rooted,silky,scaly,orange,orange,universal,brown,two,pendant,orange,several,waste,poisonous,12.17469613,21.19437181
1087,sunken,scaly,pink,yes,pungent,free,distant,narrow,black,enlarging,missing,scaly,fibrous,pink,buff,partial,orange,one,cobwebby,buff,several,paths,poisonous,14.31523943,1.49143141
1087,sunken,scaly,pink,yes,pungent,free,distant,narrow,black,enlarging,missing,scaly,fibrous,pink,buff,partial,orange,one,cobwebby,buff,several,paths,poisonous,14.31523943,1.49143141
504,bell,fibrous,red,no,foul,descending,distant,narrow,purple,tapering,missing,smooth,fibrous,yellow,cinnamon,partial,brown,none,none,green,several,waste,poisonous,12.72491663,1.01207321
670,bell,smooth,green,yes,none,notched,crowded,narrow,yellow,enlarging,rooted,smooth,smooth,white,cinnamon,partial,orange,none,large,chocolate,solitary,waste,poisonous,8.710046562,2.965849736
441,flat,fibrous,yellow,yes,foul,descending,crowded,broad,brown,enlarging,rhizomorphs,scaly,scaly,buff,brown,partial,brown,two,cobwebby,white,clustered,meadows,poisonous,11.09141795,21.73611167
529,flat,scaly,yellow,no,musty,free,close,broad,white,enlarging,rhizomorphs,smooth,smooth,orange,brown,partial,orange,two,none,white,abundant,leaves,poisonous,14.19861113,16.47932982
171,sunken,grooves,brown,no,foul,notched,distant,broad,pink,enlarging,cup,smooth,fibrous,buff,red,partial,orange,two,cobwebby,green,numerous,leaves,poisonous,2.341210215,10.78016705
210,conical,grooves,brown,no,creosote,free,distant,broad,pink,enlarging,bulbous,smooth,smooth,orange,red,partial,brown,two,cobwebby,black,several,paths,poisonous,13.83806494,6.945715146
297,convex,scaly,gray,yes,creosote,attached,crowded,broad,gray,tapering,club,smooth,smooth,brown,pink,universal,orange,one,flaring,yellow,numerous,urban,edible,9.280595525,9.052102687
986,sunken,smooth,red,no,almond,notched,crowded,narrow,white,enlarging,cup,silky,silky,gray,pink,partial,orange,none,evanescent,chocolate,several,paths,poisonous,14.08844972,18.49616875
1127,flat,smooth,pink,no,spicy,attached,distant,narrow,white,tapering,bulbous,smooth,scaly,red,white,partial,white,none,sheathing,green,numerous,leaves,poisonous,7.532952365,18.37328594
641,bell,grooves,green,no,none,notched,close,narrow,yellow,enlarging,rhizomorphs,smooth,scaly,orange,yellow,partial,brown,none,zone,black,clustered,leaves,poisonous,6.617364257,1.124324138
194,convex,grooves,pink,yes,musty,descending,crowded,narrow,green,enlarging,equal,scaly,smooth,orange,white,partial,orange,none,sheathing,purple,numerous,leaves,poisonous,10.3548165,6.084562104
486,flat,grooves,purple,no,pungent,descending,crowded,broad,chocolate,enlarging,rooted,smooth,scaly,gray,red,partial,yellow,one,zone,orange,scattered,leaves,poisonous,13.26609188,16.78153186
1110,sunken,fibrous,red,yes,creosote,notched,crowded,narrow,red,enlarging,club,silky,silky,orange,cinnamon,universal,brown,one,sheathing,purple,scattered,paths,edible,9.941801592,3.291041866
837,conical,smooth,buff,yes,creosote,attached,distant,narrow,green,enlarging,rhizomorphs,smooth,fibrous,buff,buff,partial,white,one,large,chocolate,clustered,waste,edible,4.993624783,19.65481802
330,bell,smooth,brown,no,anise,free,distant,broad,buff,tapering,missing,scaly,smooth,red,red,partial,white,two,flaring,green,scattered,leaves,poisonous,12.70235895,24.66201529
840,sunken,scaly,yellow,yes,creosote,notched,crowded,broad,white,enlarging,club,scaly,fibrous,red,white,universal,orange,two,large,green,solitary,waste,poisonous,5.12912513,19.97857757
1114,convex,fibrous,red,no,almond,notched,distant,narrow,orange,tapering,club,silky,smooth,brown,buff,universal,white,one,sheathing,chocolate,numerous,urban,poisonous,8.849340797,5.022498494
1191,convex,grooves,buff,no,foul,notched,distant,narrow,pink,enlarging,bulbous,scaly,smooth,pink,buff,universal,yellow,two,evanescent,green,numerous,urban,poisonous,10.53301942,24.62457996
901,conical,fibrous,green,no,fishy,descending,close,narrow,orange,enlarging,rooted,silky,scaly,gray,brown,universal,brown,one,evanescent,purple,scattered,meadows,poisonous,2.972655364,11.0518668
609,sunken,scaly,yellow,no,anise,notched,close,broad,purple,tapering,cup,smooth,fibrous,brown,orange,partial,brown,none,sheathing,buff,scattered,woods,edible,10.97366645,13.4355382
880,flat,scaly,purple,no,musty,descending,crowded,narrow,black,tapering,bulbous,fibrous,scaly,buff,yellow,universal,yellow,two,sheathing,white,abundant,paths,poisonous,3.40385894,11.89022277
833,flat,grooves,yellow,yes,foul,descending,crowded,broad,brown,tapering,cup,silky,fibrous,orange,brown,universal,yellow,none,none,yellow,scattered,paths,edible,14.69453664,17.17124153
655,convex,fibrous,yellow,yes,pungent,attached,crowded,broad,yellow,enlarging,club,silky,scaly,yellow,orange,partial,orange,none,zone,brown,scattered,woods,edible,12.69674754,15.31191535
607,conical,smooth,green,yes,musty,attached,distant,narrow,buff,enlarging,club,scaly,scaly,orange,brown,partial,orange,two,sheathing,brown,scattered,urban,poisonous,4.438677244,19.60902963
389,convex,grooves,pink,no,spicy,attached,crowded,broad,orange,enlarging,club,smooth,smooth,white,yellow,universal,white,one,sheathing,white,scattered,woods,poisonous,4.337043486,16.18933788
420,flat,smooth,red,yes,pungent,attached,distant,broad,black,enlarging,cup,scaly,fibrous,orange,orange,universal,white,one,pendant,green,numerous,paths,poisonous,4.240415538,21.48084485
116,bell,smooth,brown,no,foul,notched,crowded,broad,purple,enlarging,missing,smooth,silky,buff,pink,partial,yellow,one,none,buff,abundant,woods,poisonous,13.86772036,20.29845762
906,bell,fibrous,gray,no,creosote,descending,close,broad,green,enlarging,missing,silky,silky,yellow,yellow,partial,orange,one,none,yellow,clustered,meadows,edible,5.13800329,1.203813075
432,bell,scaly,white,yes,foul,free,crowded,narrow,green,enlarging,missing,fibrous,fibrous,red,gray,universal,orange,two,flaring,yellow,solitary,paths,poisonous,12.55771183,9.03994702
400,sunken,grooves,brown,no,pungent,descending,close,narrow,green,enlarging,equal,fibrous,smooth,brown,orange,universal,brown,none,none,black,several,waste,poisonous,5.478810105,2.106395409
387,bell,smooth,red,no,spicy,attached,distant,broad,purple,enlarging,missing,smooth,silky,orange,brown,partial,brown,none,zone,black,scattered,meadows,poisonous,9.9304891,24.30146839
543,sunken,scaly,red,no,almond,attached,crowded,narrow,chocolate,tapering,equal,smooth,smooth,buff,brown,partial,orange,two,none,chocolate,scattered,woods,poisonous,4.541248933,12.39968906
285,sunken,smooth,yellow,yes,almond,free,distant,narrow,yellow,enlarging,cup,scaly,smooth,red,white,universal,orange,two,zone,green,numerous,waste,edible,11.70078664,20.65835791
637,sunken,smooth,gray,yes,creosote,attached,close,narrow,black,enlarging,missing,scaly,scaly,buff,pink,universal,brown,one,none,black,numerous,meadows,poisonous,13.60194268,2.48591561
